SessionId;Position;Recommendations;Scores
747;0;214821315,214711297,214710317,214717406,214826912,214821309,214531862,214744265,214821339,214555314,214613743,214579288,214821300,214844357,214707930,214612785,214821401,214584980,214539110,214800262,214828987,214753515,214702749,214695521,214832557,214826837,214532072,214638470,214544357,214838837,214710150,214677455,214585554,214545832,214677422,214536907,214826617,214836975,214582950,214553735,214639903,214514276,214613638,214833800,214717824,214511375,214602735,214584977,214701242,214714697;0.08912678,0.08774358,0.08654478,0.072377585,0.0561905,0.054214142,0.04810217,0.04314319,0.041701265,0.036736075,0.034660585,0.02785118,0.02553957,0.025425762,0.025277898,0.024367608,0.022995777,0.022095285,0.020616934,0.019636706,0.017756358,0.01585403,0.014662996,0.012418568,0.011937749,0.011811718,0.011613928,0.011431858,0.011101708,0.010560282,0.009336773,0.007859796,0.0072815567,0.00659555,0.0061754882,0.005277291,0.0043638796,0.0037607327,0.0025260448,0.001848801,-0.0011506602,-0.0013640374,-0.0026015267,-0.0057075247,-0.005733095,-0.0058322027,-0.006180376,-0.0063185915,-0.00811059,-0.008690879
751;0;214685795,214587712,214829312,214546102,214582567,214684010,214684115,214827028,214686086,214709634,214537766,214821298,214587005,214827030,214546121,214746386,214539390,214586610,214560187,214827022,214586923,214641412,214706216,214712375,214601462,214630042,214684044,214829741,214545868,214690110,214820842,214702749,214546097,214510854,214702747,214774685,214714697,214702877,214826900,214586720,214821313,214839907,214580885,214612695,214678880,214819357,214537455,214545941,214712323,214839909;2.053471,1.737947,1.719302,1.6863314,1.5939419,1.4818902,1.414537,1.2462797,1.2399799,1.2293295,1.1688254,1.1670974,1.1624146,1.1450741,1.1221988,1.093439,1.0780667,1.0118229,0.9943062,0.94615185,0.9212097,0.9200095,0.88959914,0.8872864,0.8611807,0.8452699,0.8136381,0.79789174,0.75217634,0.7360905,0.73361844,0.70647854,0.70624435,0.69798434,0.6420478,0.6225039,0.5784522,0.5645058,0.5559747,0.554281,0.547782,0.5300458,0.52607214,0.51433355,0.51005566,0.50251514,0.5008573,0.4953768,0.48807374,0.48583925
751;1;214717820,214612785,214838364,214662742,214691334,214716930,214560420,214601030,214716962,214838987,214702796,214533022,214601012,214716958,214716971,214716990,214577567,214530572,214645584,214831663,214575311,214821315,214839392,214696970,214838728,214695521,214555890,214825839,214716945,214696794,214819359,214677448,214691336,214538919,214531517,214717768,214838998,214718210,214601010,214717867,214838375,214718409,214602827,214836975,214537185,214514276,214820844,214515883,214716932,214838370;2.2653277,2.2577894,1.5764055,1.5095806,1.419172,1.3409199,1.0528351,1.0476204,1.0348254,1.0316715,1.0198458,1.0017909,0.99403334,0.9923487,0.94227123,0.9379381,0.8973369,0.88842654,0.8828401,0.87758064,0.84363467,0.8433579,0.8194337,0.81896615,0.81386346,0.8094655,0.80731845,0.80710506,0.79899347,0.7984074,0.79031205,0.77556,0.7727537,0.7689857,0.76647896,0.7618179,0.75777745,0.7546874,0.75407195,0.7515949,0.74943846,0.743371,0.7403939,0.7385431,0.73095423,0.7305975,0.7278892,0.72748464,0.725227,0.71982855
751;2;214640893,214646822,214554785,214581761,214696434,214650635,214820387,214838503,214716688,214842287,214716928,214633989,214612695,214710090,214714712,214716962,214768136,214553936,214577567,214716950,214547597,214840520,214602260,214838370,214712229,214685857,214819427,214838364,214579749,214685422,214819421,214564380,214705655,214838368,214837290,214582391,214737337,214532295,214710900,214748259,214840378,214602240,214509035,214644339,214511488,214819528,214840762,214696432,214819468,214716982;2.5604088,2.529275,1.7635113,1.5420344,1.5169193,1.413108,1.2805951,1.1382065,1.1358925,1.0147703,0.9574373,0.9048435,0.90221745,0.901396,0.8778299,0.8306794,0.82793957,0.80401343,0.79706806,0.7766347,0.7515669,0.75016445,0.74799126,0.7273516,0.72172964,0.72153336,0.7131907,0.70701015,0.6858044,0.6855873,0.6759615,0.6704904,0.6691118,0.66541255,0.6564059,0.6370661,0.6356304,0.6280273,0.6223251,0.6190053,0.61616474,0.60882384,0.60380083,0.60343456,0.6004699,0.59846157,0.584253,0.5822668,0.5756998,0.5735108
751;3;214646822,214640893,214650635,214554785,214696434,214581761,214820387,214838503,214842287,214716688,214612695,214633989,214710090,214589711,214716928,214819427,214539206,214685857,214768136,214819421,214835638,214714712,214837290,214547597,214705655,214712229,214835690,214564380,214582104,214509035,214644339,214840520,214602260,214835818,214512416,214532295,214696432,214685422,214571276,214716950,214581504,214819528,214582391,214553936,214586940,214638470,214717565,214547600,214839371,214716982;3.2612655,3.0046442,1.931161,1.8690565,1.6683348,1.57565,1.4660938,1.4554416,1.33551,1.1877142,1.1554161,1.0989434,1.0766792,1.0739256,1.0682534,1.037052,0.9795323,0.96421105,0.9545137,0.9258997,0.91445845,0.8974837,0.8929956,0.8765339,0.85357076,0.8322671,0.8129462,0.8006858,0.7906971,0.7889169,0.7886412,0.7685944,0.759156,0.7552558,0.7502685,0.7423177,0.7367475,0.7356372,0.7284293,0.72561705,0.7253211,0.7183216,0.7178474,0.7136418,0.71259415,0.7124957,0.7111233,0.7079656,0.70583,0.7038014
766;0;214684115,214684044,214545847,214546102,214546121,214546110,214705119,214714586,214827030,214746386,214572264,214687642,214586692,214748285,214820218,214702749,214820942,214572230,643078783,214685795,214821371,214594678,214717046,214718216,214684010,214546097,214829312,214709792,214548885,214545851,214657558,214702787,214712375,214827022,214717048,214553700,214539262,214839997,214553773,214582567,214691486,214658047,214573865,214547597,214839907,214645087,214540597,214827028,214547600,214536894;2.434367,1.9855494,1.7981097,1.6677964,1.6520473,1.6291766,1.3457817,1.2656529,1.1462485,1.092348,1.0725014,1.0422013,1.0390685,1.006158,1.0053759,1.003367,0.9736794,0.9293359,0.9210461,0.91294205,0.8981707,0.86488754,0.8609892,0.8556843,0.8555523,0.82470584,0.8180047,0.8134208,0.8037037,0.7796098,0.75669277,0.7382488,0.733384,0.73145545,0.7001625,0.69628835,0.6870199,0.681102,0.6760733,0.62716955,0.60338956,0.5833372,0.5800287,0.57570225,0.56949943,0.5671681,0.56681615,0.5506216,0.54368234,0.5403334
766;1;214833802,214833800,214586857,214832730,214650527,214535610,214546121,214537524,214832728,214840597,214829310,214839834,214836761,214587800,214535593,214670070,214587650,214717095,214535621,214587519,214718210,214587797,214838100,214839825,214587611,214835760,214839373,214710309,214839757,214691267,214835912,214753515,214682717,214691426,214696708,214636753,214705659,214836954,214546102,214737337,214835585,214840599,214640411,214587868,214630042,214841060,214840001,214820842,214662819,214691293;1.9955112,1.7626476,1.1669466,1.1479998,1.1064469,1.0013856,0.9975215,0.9747202,0.97257006,0.9373751,0.9235642,0.9141063,0.9123347,0.82774407,0.8251231,0.807938,0.74411625,0.7430761,0.7278495,0.7275162,0.69872224,0.67252284,0.6535655,0.6489402,0.6348706,0.6307937,0.6277349,0.61369586,0.5852455,0.5806534,0.5720514,0.57054234,0.5670139,0.5476169,0.5373726,0.5332079,0.5307075,0.5260495,0.52240145,0.5157024,0.5087139,0.50218004,0.50037277,0.49849552,0.49518642,0.48892164,0.4804576,0.4799173,0.47684008,0.4755522
766;2;214833800,214587650,214832730,214833802,214835760,214835585,214587800,214587609,214640398,214587611,214839832,214832728,214587785,214607167,214835582,214538030,214587797,214587519,214587842,214535593,214536320,214535617,214835773,214587845,214587840,214835735,214839701,214840599,214840828,214535589,214636753,214835732,214835578,214820261,214587613,214840597,214659294,214835717,214843667,214839373,214537524,214844111,214839624,214844150,214835775,214836821,214718210,214535610,214587868,214596502;1.9557432,1.9410574,1.7805653,1.7746596,1.7439289,1.5287077,1.5144212,1.4521477,1.4011778,1.3469508,1.2098944,1.2013763,1.166342,1.0973495,1.094603,0.99778384,0.9604797,0.9131635,0.90949017,0.88855207,0.8882011,0.8703249,0.8598461,0.85287493,0.8441447,0.83435816,0.80559224,0.7887372,0.7751711,0.73593295,0.7333019,0.70866585,0.68440855,0.6449103,0.64019716,0.63890886,0.63377833,0.6237595,0.6037377,0.59567016,0.5884567,0.57831067,0.5746821,0.56827575,0.55494756,0.5393042,0.5312166,0.5273385,0.5260825,0.5195671
766;3;214587650,214535595,214835585,214839624,214659294,214607167,214535589,214832730,214587611,214535617,214536380,214587613,214835582,214587609,214835717,214587842,214587845,214833802,214839731,214717331,214640424,214835732,214839727,214835578,214832728,214587800,214839832,214839755,214835760,214587840,214587785,214640398,214839729,214536435,214587519,214835735,214835897,214536320,214539112,214640484,214833800,214538030,214838458,214587362,214539206,214838390,214839703,214543005,214827015,214835775;2.642815,2.2693992,2.1014452,2.0611217,2.0127406,1.9929563,1.9527541,1.9218266,1.917722,1.88672,1.8327994,1.7325505,1.6705774,1.620268,1.6163635,1.5774746,1.549864,1.2757487,1.271811,1.1676805,1.1506313,1.0947117,0.9751778,0.97139275,0.9333838,0.91645604,0.8993101,0.8836559,0.8601338,0.8454163,0.842233,0.8416077,0.83418643,0.8188051,0.8144614,0.80364764,0.76175314,0.7159951,0.7132752,0.7058172,0.70357853,0.69917774,0.69712764,0.68796283,0.6531129,0.6451219,0.6316139,0.62812626,0.6232031,0.6059363
766;4;214587650,214535617,214535595,214535589,214839727,214839624,214539206,214607167,214839731,214587800,214587842,214659294,214832730,214839755,214833802,214536380,214587613,214833800,214835585,214632356,214587658,214536367,214587611,214587840,214552494,214535593,214587868,214835760,214587609,214839729,214832728,214838387,214839733,214587845,214674677,214835732,214839832,214552517,214539112,214557009,214844150,214632367,214640424,214835582,214515845,214651582,214552498,214835578,214774676,214531359;2.711772,2.385954,2.30174,2.2528698,2.1652212,2.0017695,1.8831898,1.8226352,1.6242086,1.515349,1.3743949,1.2752098,1.1936889,1.1465446,1.1257561,1.1218991,1.1029476,1.1016026,1.0653409,1.0478971,1.0475247,1.0108118,0.9995028,0.9367399,0.92585826,0.89032793,0.87097484,0.85687155,0.80652344,0.80329245,0.7655856,0.7630331,0.7559766,0.73834753,0.72667503,0.70563567,0.7041419,0.67302394,0.6713352,0.6580035,0.648311,0.63325447,0.6331716,0.62576544,0.61669564,0.6031979,0.6007167,0.5869562,0.58466953,0.5771395
791;0;214821305,214821341,214821307,214821313,214821309,214586711,214821315,214710152,214612697,214844357,214821302,214551630,214716467,214537496,214704182,214691632,214821339,214533026,214577340,214701242,214535653,214826876,214826837,214839388,214612721,214826908,214644842,214748265,214768136,214584962,214612751,214821401,214612738,214640017,214587249,214800262,214717331,214551607,214612710,214551624,214551613,214534245,214551609,214838831,214551626,214663974,214539390,214702749,214612708,214718379;2.4460583,2.3959775,2.0885627,1.9006712,1.8956953,1.8585305,1.6496465,1.5900878,1.5455308,1.497067,1.4129082,1.395627,1.222073,1.2121729,1.0025561,0.96658576,0.9450136,0.93132925,0.90635407,0.8735756,0.8677364,0.86709905,0.8618176,0.83786285,0.8108632,0.7599212,0.7567703,0.7274552,0.7111638,0.64817446,0.61237556,0.59797347,0.5723501,0.5718143,0.5643804,0.5637092,0.5574307,0.5297687,0.5276003,0.52360386,0.519832,0.49780446,0.49312866,0.48272577,0.47502992,0.4713258,0.4591094,0.44568437,0.44447064,0.43615407
802;0;214821339,214612708,214533020,214821307,214538006,214651835,214612721,214844357,214821309,214612738,214551626,214821341,214612697,214586711,214551617,214612751,214821315,214716015,214602840,214821302,214691484,214644842,214554384,214652432,214551630,214829810,214820398,214551613,214717331,214690768,214717003,214678989,214555438,214843468,214584962,214716637,214821313,214567080,214716902,214835765,214537496,214716997,214585554,214580790,214515834,214686532,214710251,214684160,214565512,214512122;2.6187875,2.4707778,2.2913387,1.9079959,1.758226,1.7057339,1.4326098,1.3269758,1.319058,1.298734,1.2565831,1.1448921,1.127157,1.0565494,1.049278,1.0456393,0.953948,0.91702014,0.8923258,0.8560637,0.82138133,0.80454016,0.7492884,0.7456087,0.7007971,0.69163984,0.6764154,0.6666673,0.66278625,0.65588135,0.6438245,0.63933134,0.63104486,0.614167,0.61151344,0.6035752,0.5969112,0.5922709,0.5908224,0.5866529,0.5864493,0.5856221,0.5813323,0.5806613,0.57864976,0.57496035,0.5714029,0.5698168,0.5643637,0.5615186
802;1;214821339,214533020,214821307,214612738,214821309,214612697,214821341,214844357,214612751,214612708,214821315,214586711,214554384,214612721,214748265,214821302,214821305,214544327,214551617,214821313,214651835,214551630,214829810,214537496,214538006,214644842,214702749,214551626,214826700,214757390,214551609,214839388,214684160,214821401,214684035,214842311,214551613,214559730,214587249,214579762,214533026,214716714,214567095,214710152,214540597,214712115,214555438,214652432,214717331,214612704;2.6152616,2.538257,2.2978892,2.2882662,2.2135885,2.0281987,1.975612,1.9115648,1.7481359,1.7315745,1.702918,1.6127687,1.5680132,1.4523517,1.448445,1.4369305,1.1739498,1.1734929,1.0694709,1.0601476,1.0552243,1.0379903,1.0242087,0.98150337,0.9615346,0.9297349,0.9115548,0.7774844,0.77071345,0.719655,0.713056,0.7107919,0.7068322,0.66286284,0.64490604,0.61814106,0.6038116,0.5990229,0.59735113,0.594862,0.57590455,0.55170316,0.5497622,0.5446437,0.5410469,0.5297083,0.51988274,0.51778764,0.514464,0.5125596
803;0;214539845,214636507,214601805,214706482,214826780,214508852,214829681,214509073,214509084,214587549,214829679,214536907,214587643,214509082,214639305,214636505,214613893,214601810,214512431,214645835,214820242,214639303,214664767,214512416,214509071,214829687,214601668,214508855,214704180,214537967,214829692,214613638,214636775,214638470,214717798,214552166,214826897,214584962,214538002,214839733,214702787,214594680,214579839,214841006,214613645,214672963,214613649,214820255,214554982,214840599;2.3808184,2.2775378,2.231577,2.1110792,2.047027,1.9848202,1.9811081,1.9748513,1.9014161,1.8957912,1.8593487,1.7721765,1.7555118,1.5708611,1.4114856,1.3822953,1.3326979,1.2430313,1.2307998,1.2116305,1.2075863,1.16051,1.0734377,1.0631706,1.0600116,1.0460303,1.0199138,0.9842933,0.92523026,0.82167596,0.7165331,0.668749,0.6676686,0.62267125,0.6002597,0.5822249,0.56724596,0.5468094,0.5142277,0.50023365,0.49765837,0.49643874,0.49387002,0.4813518,0.47620982,0.4724291,0.46344382,0.4591121,0.43514583,0.42916214
803;1;214744530,214677491,214843524,214842450,214838750,214543922,214842577,214553855,214596435,214821369,214800262,214696430,214837485,214709690,214677457,214717331,214559660,214821309,214691484,214685784,214559317,214844002,214837483,214712107,214843370,214842575,214826837,214601051,214696434,214691679,214717824,214584962,214691319,214545217,214843494,214677493,214843901,214821315,214844038,214832657,214710159,214691681,214844004,214836341,214843468,214843556,214695350,214844010,214537496,214839390;2.6366837,1.884068,1.7432497,1.6694757,1.5600598,1.5467691,1.5004661,1.4475515,1.3337493,1.2289929,1.179049,1.1001544,1.052878,0.9903982,0.97448283,0.9398595,0.8496067,0.8364057,0.82231635,0.7856398,0.743533,0.7398859,0.73902386,0.7205061,0.70072556,0.6978046,0.6966373,0.67076313,0.669503,0.66791195,0.66451854,0.65119386,0.63381696,0.6332864,0.62234265,0.62094945,0.61088,0.6033982,0.59450555,0.5924486,0.5851944,0.58138144,0.5791763,0.5759097,0.5697229,0.5627246,0.55556285,0.55466086,0.5513185,0.543711
803;2;214744530,214677491,214843524,214842577,214842450,214838750,214543922,214696430,214553855,214800262,214596435,214821369,214837485,214709690,214717331,214559660,214677457,214685784,214691484,214837483,214832383,214717824,214821309,214826837,214544535,214844038,214537496,214844002,214559317,214696434,214584962,214712107,214696432,214514276,214832657,214545217,214695350,214840815,214509135,214843901,214583846,214842575,214838977,214843468,214843370,214677493,214843494,214837487,214644962,214836341;3.0069296,2.1757271,2.0005088,1.6821456,1.6735812,1.6061115,1.6046251,1.5855007,1.5398469,1.5011426,1.486892,1.3356384,1.2389483,1.1559672,1.0424715,1.0031037,0.98261195,0.91536295,0.91267014,0.8805619,0.84744054,0.8376508,0.820638,0.8057158,0.8004327,0.76637644,0.7623371,0.7612903,0.7477692,0.73580724,0.73272425,0.73259985,0.7281555,0.72338855,0.72132814,0.7135158,0.70369816,0.6992314,0.67146194,0.67118734,0.66919374,0.65789306,0.64957654,0.6397871,0.63606775,0.6309312,0.6227652,0.6214457,0.62079954,0.60987073
803;3;214744530,214677491,214843524,214842577,214696430,214800262,214842450,214838750,214553855,214543922,214596435,214821369,214837485,214709690,214717331,214559660,214677457,214685784,214544535,214837483,214826837,214832383,214537496,214691484,214844038,214821309,214514276,214717824,214696432,214696434,214840815,214844002,214832657,214584962,214545217,214695350,214838977,214837487,214712107,214583846,214644962,214559317,214843901,214843487,214843468,214840944,214677493,214509135,214843370,214842575;3.1047804,2.2661452,2.0815055,1.7405337,1.6904329,1.6482782,1.6334659,1.6018255,1.6002996,1.5903828,1.513247,1.3975843,1.2877969,1.2044263,1.0758774,1.0262285,1.0162866,0.96158516,0.95073503,0.93040746,0.93001807,0.89584893,0.88447046,0.88197565,0.8602979,0.832962,0.81338435,0.8113706,0.7953048,0.7816008,0.7606907,0.7578907,0.75404704,0.7497724,0.7457922,0.7194752,0.7025945,0.70219946,0.687761,0.68711305,0.685947,0.67568994,0.66815096,0.6672803,0.66703653,0.6637298,0.66117114,0.6576026,0.65350044,0.6531868
803;4;214744530,214677491,214843524,214842577,214696430,214800262,214553855,214842450,214838750,214543922,214596435,214821369,214837485,214709690,214717331,214559660,214677457,214544535,214826837,214685784,214837483,214832383,214537496,214844038,214691484,214514276,214696432,214821309,214717824,214696434,214840815,214832657,214545217,214844002,214584962,214837487,214838977,214695350,214843487,214644962,214583846,214840944,214843468,214677493,214843901,214843370,214712107,214509135,214825839,214664666;3.141088,2.3006055,2.108294,1.7614383,1.7146596,1.7130976,1.6313726,1.6204966,1.5976279,1.5888642,1.5177243,1.4226105,1.3017707,1.2407758,1.0860425,1.0408767,1.0402563,1.0115415,0.96605814,0.95980597,0.9429558,0.9170552,0.91532826,0.89010787,0.8704405,0.84618986,0.8232392,0.8197498,0.80294806,0.7975104,0.77942747,0.76816213,0.76194686,0.757154,0.75218946,0.7279765,0.72298336,0.71345496,0.7035913,0.70240474,0.6973421,0.6944507,0.6862358,0.6761832,0.6696907,0.6666163,0.6577211,0.6505975,0.64952374,0.64713824
803;5;214744530,214677491,214843524,214842577,214800262,214696430,214553855,214842450,214838750,214543922,214596435,214821369,214837485,214709690,214717331,214677457,214559660,214544535,214826837,214685784,214837483,214537496,214832383,214844038,214691484,214514276,214696432,214821309,214717824,214696434,214840815,214832657,214545217,214844002,214584962,214837487,214838977,214843487,214695350,214644962,214840944,214583846,214843468,214677493,214843370,214843901,214825839,214664666,214696633,214821315;3.1550117,2.314504,2.1165814,1.774817,1.7407261,1.7193447,1.649182,1.6187559,1.5910852,1.5882963,1.5123607,1.4328244,1.3052502,1.254504,1.0924526,1.0527842,1.0420246,1.0353135,0.98073304,0.95243824,0.9496792,0.9300033,0.9253574,0.90099365,0.86256546,0.8608879,0.8337755,0.8135961,0.7982291,0.79802686,0.79100764,0.7755407,0.77039737,0.75937057,0.7535305,0.7396235,0.72844344,0.7148561,0.71022075,0.70562553,0.7037751,0.69861984,0.6969038,0.6848028,0.67413217,0.6689697,0.6643983,0.66193616,0.6550325,0.6542788
803;6;214744530,214677491,214843524,214842577,214800262,214696430,214553855,214842450,214543922,214838750,214596435,214821369,214837485,214709690,214717331,214677457,214544535,214559660,214826837,214837483,214685784,214537496,214832383,214844038,214514276,214691484,214696432,214821309,214696434,214840815,214717824,214832657,214545217,214844002,214584962,214837487,214838977,214843487,214695350,214840944,214644962,214843468,214583846,214677493,214843370,214825839,214843901,214664666,214696633,214537524;3.1597853,2.3205478,2.1192122,1.781079,1.7522352,1.7196605,1.6588069,1.6193215,1.5882547,1.5865877,1.5070268,1.4366238,1.3064336,1.2594771,1.0933498,1.0593987,1.0453057,1.042407,0.9863826,0.9530265,0.9471091,0.93444407,0.92823225,0.90481544,0.8660779,0.857845,0.8384656,0.80985713,0.7965269,0.79558223,0.7951962,0.7785929,0.77442497,0.7617239,0.75317967,0.74476033,0.72909707,0.71884054,0.7085835,0.7064658,0.70600176,0.7015616,0.697849,0.68903416,0.6764031,0.66930187,0.66756916,0.66630197,0.662848,0.65953386
803;7;214744530,214677491,214843524,214842577,214800262,214696430,214553855,214842450,214543922,214838750,214596435,214821369,214837485,214709690,214717331,214677457,214544535,214559660,214826837,214837483,214685784,214537496,214832383,214844038,214514276,214691484,214696432,214821309,214840815,214696434,214717824,214832657,214545217,214844002,214584962,214837487,214838977,214843487,214695350,214840944,214644962,214843468,214583846,214677493,214843370,214825839,214664666,214843901,214696633,214537524;3.16137,2.3234427,2.1203098,1.7837645,1.7568829,1.7192006,1.6642429,1.6197556,1.5886271,1.58426,1.5039221,1.4379363,1.306829,1.2608588,1.0928867,1.0630021,1.0495459,1.0425462,0.9885551,0.9547861,0.94385195,0.93529356,0.9289885,0.9064706,0.86762106,0.8551475,0.8405143,0.8078672,0.79718256,0.7955111,0.79331833,0.77988267,0.77656853,0.7633805,0.75253063,0.74711055,0.7288173,0.720366,0.70794827,0.70754725,0.70615256,0.70394504,0.6970541,0.69137156,0.67708915,0.6709527,0.6677114,0.66667384,0.6659149,0.66177297
803;8;214744530,214677491,214843524,214842577,214800262,214696430,214553855,214842450,214543922,214838750,214596435,214821369,214837485,214709690,214717331,214677457,214544535,214559660,214826837,214837483,214685784,214537496,214832383,214844038,214514276,214691484,214696432,214821309,214840815,214696434,214717824,214832657,214545217,214844002,214584962,214837487,214838977,214843487,214840944,214695350,214644962,214843468,214583846,214677493,214843370,214825839,214664666,214696633,214843901,214537524;3.1618962,2.3249493,2.1208963,1.7848678,1.7587992,1.7187812,1.6672649,1.6199254,1.588999,1.583195,1.5025284,1.4383681,1.3070205,1.2611451,1.0923003,1.0650313,1.0513386,1.0425475,0.989473,0.955738,0.94201636,0.9351876,0.9290952,0.90717083,0.8679546,0.85366315,0.8414824,0.80680466,0.79776406,0.7950479,0.79228604,0.78038204,0.7778326,0.7643049,0.752034,0.7483043,0.7286636,0.7210585,0.708095,0.7076988,0.7063768,0.7051122,0.6966643,0.69276136,0.67735213,0.6716011,0.6682174,0.6671178,0.66617894,0.66254205
803;9;214744530,214677491,214843524,214842577,214800262,214696430,214553855,214842450,214543922,214838750,214596435,214821369,214837485,214709690,214717331,214677457,214544535,214559660,214826837,214837483,214685784,214537496,214832383,214844038,214514276,214691484,214696432,214821309,214840815,214696434,214717824,214832657,214545217,214844002,214584962,214837487,214838977,214843487,214840944,214695350,214644962,214843468,214583846,214677493,214843370,214825839,214664666,214696633,214843901,214537524;3.1620555,2.3257494,2.1212442,1.7853072,1.7596223,1.7185308,1.6688731,1.6199545,1.589232,1.5827034,1.5020176,1.4385104,1.307118,1.2611585,1.0918756,1.0661488,1.0520653,1.042483,0.9899291,0.95622605,0.9410523,0.93499494,0.9290225,0.90743977,0.86797345,0.85284853,0.8419677,0.80626047,0.79799104,0.7948792,0.7917589,0.7805498,0.77857995,0.7647699,0.7516987,0.7489285,0.7286695,0.7214138,0.70840263,0.7075917,0.7065975,0.70565236,0.6965531,0.69357246,0.6774906,0.67188334,0.6684388,0.66762173,0.6659264,0.66270983
808;0;214821277,214535681,214821290,214556563,214821292,214538030,214821285,214552370,214826702,214557590,214557497,214712240,214748342,214557071,214838387,214553745,214691484,214820229,214838750,214843468,214535675,214820231,214833800,214843061,214820413,214710328,214684513,214587611,214553604,214706102,214820255,214826889,214826925,214553855,214535683,214839373,214840760,214585395,214826900,214702749,214716902,214835072,214716924,214826835,214828987,214826705,214820439,214826799,214827017,214826891;1.9354311,1.2929657,1.1511157,1.1265497,1.1100266,1.0626341,1.059484,1.0313143,0.96832186,0.92638385,0.91722804,0.7625262,0.7569945,0.7458098,0.73970366,0.7292023,0.72682,0.6866683,0.6772203,0.6465828,0.64516205,0.6154951,0.6136358,0.58609617,0.58179474,0.57872784,0.56516373,0.5392539,0.5258058,0.5165064,0.48384905,0.4802695,0.4796956,0.47873452,0.47369462,0.46921176,0.45429626,0.45277587,0.43047923,0.42776966,0.4168112,0.41570997,0.3836686,0.3770748,0.36214945,0.36066544,0.34942257,0.34523553,0.34388375,0.3414221
821;0;214695073,214695071,214838259,214695067,214695065,214829400,214829398,214716658,214695069,214717406,214710317,214695075,214688006,214838263,214711592,214838261,214705057,214829405,214709792,214819691,214577057,214553578,214554720,214639190,214557043,214602386,214839311,214582950,214717046,214588837,214748319,214839795,214717755,214602727,214508855,214827009,214821367,214574672,214829310,214691471,214687736,214640411,214537479,214549346,214586818,214697182,214609325,214612704,214639479,214629360;3.1745517,2.7087097,2.2306569,2.2102408,2.1044528,2.0192769,1.9345739,1.7643528,1.7291164,1.6912225,1.6099817,1.3827626,1.3648192,1.2149273,1.1937926,1.1332548,1.0742452,1.0729504,0.85456836,0.7434343,0.73991126,0.7396468,0.7280279,0.7140171,0.69790614,0.692373,0.6805894,0.66151166,0.64061534,0.6359452,0.620152,0.5958764,0.5906471,0.5844511,0.58332735,0.57840323,0.5670804,0.5662333,0.5562179,0.5462838,0.54523,0.5423893,0.54185164,0.53537256,0.52657175,0.5257026,0.5235229,0.5224047,0.5176387,0.5153146
821;1;214688006,214695073,214695071,214838259,214717406,214695069,214716658,214710317,214695067,214695065,214838261,214829398,214829400,214695075,214536187,214705057,214711592,214829405,214553735,214838263,214683864,214717187,214640411,214709792,214829310,214571276,214832550,214549346,214569716,214589600,214691632,214553257,214838503,214508855,214531517,214691619,214642982,214664666,214696633,214567005,214826904,214685867,214550259,214839864,214837498,214594633,214640424,214587437,214576783,214585288;2.824009,2.687048,2.6385324,2.633231,2.620064,2.5825648,2.5538957,2.5441318,2.2546859,2.2293482,2.1394296,2.0828238,1.9837384,1.9698212,1.5105748,1.4667237,1.4183143,1.3007954,1.1434648,1.0903448,0.9971411,0.94006914,0.87786037,0.87406576,0.85173965,0.80157614,0.78740346,0.7548106,0.73824704,0.7229398,0.7176919,0.7142466,0.7075261,0.70338106,0.70089906,0.7001726,0.6945169,0.6801193,0.6690577,0.6649904,0.66481036,0.66366994,0.6628246,0.66117555,0.65509844,0.65460485,0.6436548,0.6393304,0.6380564,0.6188377
821;2;214695073,214695071,214838259,214695067,214829398,214695065,214716658,214829400,214695069,214717406,214710317,214688006,214838261,214695075,214711592,214705057,214838263,214829405,214536187,214571276,214709792,214549346,214748319,214829310,214819691,214508855,214550865,214553578,214839311,214639509,214557043,214683864,214640411,214828865,214664666,214602386,214586818,214839795,214827026,214577057,214835000,214544840,214609325,214717820,214535653,214587437,214835897,214639190,214835062,214677491;3.2426565,2.993049,2.407755,2.3775904,2.1623485,2.1317394,2.1138892,2.0996203,2.0275948,2.010452,1.8816483,1.7912393,1.5645134,1.4642286,1.3938916,1.2058182,1.0979842,0.9900943,0.9122526,0.90684915,0.80209506,0.76572436,0.7620405,0.74583256,0.72093487,0.68663245,0.6796051,0.6758773,0.6510274,0.65009797,0.64519536,0.63442034,0.63007116,0.6279452,0.62427664,0.62015176,0.608665,0.6079508,0.606928,0.60681075,0.5847975,0.58469665,0.57945263,0.5770192,0.5759479,0.56741714,0.5621277,0.56201583,0.56059504,0.56022674
